;;;;
Förnamn och antal bärare för folkbokförda kvinnor 31 december 2022;;;;
Förnamn med minst två bärare;;;;
;;;;
Förnamn;Antal bärare;;;
MITKA;2;;;
MITKOVA;16;;;
MITOS;2;;;
MITRA;509;;;
MITROFANOVNA;2;;;
MITSI;2;;;
MITSILAL;5;;;
MITSLAL;12;;;
MITSU;3;;;
MITSUE;7;;;
MITSUKI;3;;;
MITSUKO;13;;;
MITSUYO;8;;;
MITSY;2;;;
MITTA;4;;;
MITTAL;2;;;
MITTE;8;;;
MITTI;3;;;
MITTJAS;2;;;
MITTRA;5;;;
MITU;4;;;
MITUL;2;;;
MITZ;2;;;
MITZA;2;;;
MITZI;51;;;
MITZIE;17;;;
MITZY;10;;;
MIU;9;;;
MIUCCIA;2;;;
MIVA;10;;;
MIVALIE;2;;;
MIVES;3;;;
MIVIDA;2;;;
MIVIS;10;;;
MIVORD;2;;;
MIWA;22;;;
MIWAKO;10;;;
MIWAN;6;;;
MIX;6;;;
MIXI;5;;;
MIXX;3;;;
MIXY;2;;;
MIYA;53;;;
MIYABI;8;;;
MIYADA;2;;;
MIYAH;2;;;
MIYAKO;9;;;
MIYANDA;3;;;
MIYARAI;2;;;
MIYARAY;5;;;
MIYASE;34;;;
MIYEAD;2;;;
MIYIR;2;;;
MIYO;6;;;
MIYOKO;14;;;
MIYORI;2;;;
MIYOSHI;2;;;
MIYU;6;;;
MIYUKI;30;;;
MIZA;8;;;
MIZAN;33;;;
MIZAQET;2;;;
MIZAR;2;;;
MIZGEEN;2;;;
MIZGIN;49;;;
MIZHER;2;;;
MIZHIR;5;;;
MIZLAL;2;;;
MIZNA;2;;;
MIZUE;2;;;
MIZUHO;10;;;
MIZUKI;13;;;
MIZUKO;2;;;
MJ;2;;;
MJAKA;2;;;
MJALTA;7;;;
MJAU;3;;;
MJELLMA;3;;;
MJÖLL;6;;;
MKHWAR;2;;;
MLADENA;3;;;
MLADENKA;28;;;
MLADENOVA;9;;;
MLAK;14;;;
MLASH;2;;;
MLAT;4;;;
MLEAT;2;;;
MLETE;6;;;
MLI;4;;;
MLIETE;6;;;
MMAETTE;2;;;
MMASINACHI;2;;;
MMBONE;2;;;
MMESOMA;3;;;
MMESOMACHUKWU;2;;;
MMTAZ;2;;;
MNA;2;;;
MNAHEL;3;;;
MNAL;5;;;
MNAR;6;;;
MNATI;3;;;
MNAWAR;10;;;
MNAWER;3;;;
MNET;3;;;
MNIRA;2;;;
MNSA;2;;;
MNYAZI;3;;;
MO;85;;;
MO-RAE;2;;;
MOA;18 725;;;
MOA LI;2;;;
MOA MARIA;2;;;
MOA-HANNA;2;;;
MOA-KAJSA;2;;;
MOA-KARIN;4;;;
MOA-LEE;5;;;
MOA-LI;49;;;
MOA-LIE;4;;;
MOA-LILL;5;;;
MOA-LINA;2;;;
MOA-LINN;5;;;
MOA-LINNEA;2;;;
MOA-LISA;7;;;
MOA-LO;4;;;
MOA-LOUISE;5;;;
MOA-MARIA;8;;;
MOA-MY;2;;;
MOA-MÄRTA;8;;;
MOA-STINA;3;;;
MOADDA;2;;;
MOAEAD;3;;;
MOAFAK;3;;;
MOAFAQ;2;;;
MOAH;23;;;
MOAHAD;2;;;
MOAIAD;7;;;
MOAID;3;;;
MOAJAD;6;;;
MOAJED;4;;;
MOALEE;2;;;
MOALI;8;;;
MOALIE;12;;;
MOALIM;34;;;
MOALIN;41;;;
MOALLIM;9;;;
MOALLIN;6;;;
MOAMARI;2;;;
MOAMINA;2;;;
MOAMÄRTA;2;;;
MOANA;64;;;
MOATASEM;2;;;
MOATAZ;5;;;
MOAWAD;6;;;
MOAWIA;2;;;
MOAWIE;2;;;
MOAYAD;20;;;
MOAYED;7;;;
MOAYID;2;;;
MOAZZAZ;2;;;
MOBA;3;;;
MOBAE;2;;;
MOBARAK;12;;;
MOBARAKA;2;;;
MOBARAKEH;4;;;
MOBASHIRA;3;;;
MOBEEN;4;;;
MOBINA;78;;;
MOC;9;;;
MOCKI;4;;;
MOCO;2;;;
MOD;2;;;
MODA;8;;;
MODAN;2;;;
MODENA;3;;;
MODESIRE;2;;;
MODESTA;25;;;
MODESTY;125;;;
MODHAFFAR;2;;;
MODHER;2;;;
MODI;2;;;
MODIG;5;;;
MODIGS;5;;;
MODINAT;2;;;
MODUPE;14;;;
MOE;33;;;
MOEEN;3;;;
MOEIDUR;3;;;
MOEL;3;;;
MOEMA;5;;;
MOEMENA;2;;;
MOEN;9;;;
MOESGAARD;5;;;
MOESHA;3;;;
MOESTRUP;2;;;
MOET;6;;;
MOETTE;3;;;
MOEYED;2;;;
MOFAK;4;;;
MOFEDA;2;;;
MOFEI;3;;;
MOFID;7;;;
MOFIDA;26;;;
MOFLEH;2;;;
MOFYA;3;;;
MOGE;6;;;
MOGES;9;;;
MOGHADASEH;3;;;
MOGOS;28;;;
MOH;4;;;
MOHA;11;;;
MOHABAD;3;;;
MOHAD;2;;;
MOHADDESA;5;;;
MOHADDESE;2;;;
MOHADDESEH;13;;;
MOHADDISA;3;;;
MOHADESA;12;;;
MOHADESE;19;;;
MOHADESEH;27;;;
MOHADESSA;5;;;
MOHADIN;5;;;
MOHADISA;5;;;
MOHADISE;2;;;
MOHADJERI;2;;;
MOHADSE;2;;;
MOHAIMEN;2;;;
MOHAISEN;16;;;
MOHAM;2;;;
MOHAMAD;837;;;
MOHAMADALI;2;;;
MOHAMAED;2;;;
MOHAMAUD;5;;;
MOHAMD;9;;;
MOHAME;5;;;
MOHAMED;7 319;;;
MOHAMED-ABDI;3;;;
MOHAMED-AMIN;3;;;
MOHAMED-HAJI;2;;;
MOHAMEDALI;13;;;
MOHAMEDAMAN;3;;;
MOHAMEDBERHAN;2;;;
MOHAMEDBRHAN;3;;;
MOHAMEDI;2;;;
MOHAMEDJEME;4;;;
MOHAMEDNOOR;2;;;
MOHAMEDNOUR;7;;;
MOHAMEDNUR;11;;;
MOHAMEDSAEED;3;;;
MOHAMEDSAID;2;;;
MOHAMEDSALIH;3;;;
MOHAMEDSEID;3;;;
MOHAMEDSHIFA;4;;;
MOHAMEDTAHIR;5;;;
MOHAMEDY;2;;;
MOHAMEDZIN;7;;;
MOHAMEED;5;;;
MOHAMID;2;;;
MOHAMMAD;1 627;;;
MOHAMMAD-ALI;2;;;
MOHAMMADATA;2;;;
MOHAMMADI;2;;;
MOHAMMADSALIH;2;;;
MOHAMMD;3;;;
MOHAMMED;4 846;;;
MOHAMMEDALAMIN;3;;;
MOHAMMEDALI;26;;;
MOHAMMEDAMAN;2;;;
MOHAMMEDAMEEN;2;;;
MOHAMMEDAMIN;4;;;
MOHAMMEDBERHAN;4;;;
MOHAMMEDBRHAN;9;;;
MOHAMMEDHAGOS;4;;;
MOHAMMEDJAMEEL;2;;;
MOHAMMEDKHEIR;2;;;
MOHAMMEDNOUR;7;;;
MOHAMMEDNUGUS;2;;;
MOHAMMEDNUR;15;;;
MOHAMMEDSAID;4;;;
MOHAMMEDSALIH;6;;;
MOHAMMEDSEID;3;;;
MOHAMMEDSHIFA;2;;;
MOHAMMEDSIED;3;;;
MOHAMMEDSIRAJ;2;;;
MOHAMMEDTAHER;2;;;
MOHAMMEDTAHIR;2;;;
MOHAMMEDTARK;2;;;
MOHAMMUD;8;;;
MOHAMOD;11;;;
MOHAMOOD;13;;;
MOHAMOUD;141;;;
MOHAMUD;888;;;
MOHAMUUD;16;;;
MOHAN;29;;;
MOHANA;14;;;
MOHANAD;90;;;
MOHANAN;3;;;
MOHANAPRIYA;4;;;
MOHANED;7;;;
MOHANI;3;;;
MOHANID;2;;;
MOHANLAL;2;;;
MOHANNA;7;;;
MOHANNAD;28;;;
MOHAREB;4;;;
MOHASINA;2;;;
MOHAU;2;;;
MOHD;51;;;
MOHEB;4;;;
MOHEBA;2;;;
MOHEE;2;;;
MOHEMA;2;;;
MOHEMMED;5;;;
MOHENED;2;;;
MOHENNED;3;;;
MOHEY;2;;;
MOHGA;3;;;
MOHI;14;;;
MOHIALDEEN;11;;;
MOHIBA;3;;;
MOHIDDIN;6;;;
MOHIDIN;8;;;
MOHIE;3;;;
MOHIEDDIN;2;;;
MOHIEDIN;2;;;
MOHIELDIN;3;;;
MOHIMA;5;;;
MOHINDER;4;;;
MOHINI;25;;;
MOHINUR;6;;;
MOHITA;2;;;
MOHITHA;2;;;
MOHIUDDIN;5;;;
MOHIY;2;;;
MOHIYELDIN;2;;;
MOHJA;3;;;
MOHJY;2;;;
MOHMAD;12;;;
MOHMED;20;;;
MOHMMAD;4;;;
MOHMMED;13;;;
MOHMOUD;5;;;
MOHMUD;5;;;
MOHNA;3;;;
MOHNI;3;;;
MOHNICA;2;;;
MOHOMED;14;;;
MOHOMUD;2;;;
MOHONA;3;;;
MOHOTTIGE;2;;;
MOHRA;5;;;
MOHSAN;3;;;
MOHSEN;110;;;
MOHSENA;4;;;
MOHSENEH;2;;;
MOHSIN;185;;;
MOHSINA;7;;;
MOHSUN;2;;;
MOHTARAM;21;;;
MOHTASSEM;2;;;
MOHTEM;2;;;
MOHTEZ;3;;;
MOHUA;2;;;
MOHUDDIN;6;;;
MOHUDIN;4;;;
MOHUMAD;2;;;
MOHUMED;3;;;
MOHUYA;2;;;
MOHY;2;;;
MOHYADIN;4;;;
MOHYALDIN;2;;;
MOHYEALDIN;2;;;
MOHYEDEEN;2;;;
MOHYI;3;;;
MOH´D;30;;;
MOI;22;;;
MOIN;5;;;
MOINA;4;;;
MOINE;3;;;
MOIRA;90;;;
MOJ;2;;;
MOJA;2;;;
MOJABIN;2;;;
MOJAN;4;;;
MOJCA;8;;;
MOJDA;5;;;
MOJDE;6;;;
MOJDEH;49;;;
MOJE;3;;;
MOJGAN;200;;;
MOJGHAN;4;;;
MOJHGAN;2;;;
MOJISOLA;7;;;
MOJJE;2;;;
MOJO;2;;;
MOJRA;2;;;
MOJSAN;3;;;
MOJSEN;2;;;
MOKAFEH;2;;;
MOKARRAM;3;;;
MOKENEN;2;;;
MOKHALAD;3;;;
MOKHICHEKHRA;2;;;
MOKHIGUL;2;;;
MOKHINUR;10;;;
MOKHIRA;2;;;
MOKHLES;12;;;
MOKHLIS;2;;;
MOKHTAR;25;;;
MOKHTARIA;4;;;
MOKHWAR;4;;;
MOKI;3;;;
MOKLEF;2;;;
MOKONEN;20;;;
MOKRI;2;;;
MOKSHA;9;;;
MOKSHADA;3;;;
MOKSHITHA;5;;;
MOKTAR;12;;;
MOLA;6;;;
MOLHAM;7;;;
MOLI;6;;;
MOLIN;4;;;
MOLINA;34;;;
MOLINNE;2;;;
MOLKA;6;;;
MOLL;3;;;
MOLLA;20;;;
MOLLAN;3;;;
MOLLE;3;;;
MOLLI;77;;;
MOLLIE;1 391;;;
MOLLIE MINOU;2;;;
MOLLII;2;;;
MOLLIKA;3;;;
MOLLIN;2;;;
MOLLIS;4;;;
MOLLO;2;;;
MOLLY;10 097;;;
MOLLY-LO;3;;;
MOLLY-MY;6;;;
MOLLY-ROSE;2;;;
MOLLYH;2;;;
MOLNA;3;;;
MOLNTUSS;4;;;
MOLOK;10;;;
MOLOOD;2;;;
MOLOOK;5;;;
MOLOUD;16;;;
MOLOUK;12;;;
MOLTON;2;;;
MOLTZAU;2;;;
MOLU;3;;;
MOLUK;2;;;
MOLY;5;;;
MOM;4;;;
MOMA;2;;;
MOMAL;3;;;
MOMATS;5;;;
MOMCHILOVA;2;;;
MOMENA;16;;;
MOMENAH;7;;;
MOMENEH;6;;;
MOMI;4;;;
MOMIJI;2;;;
MOMIN;2;;;
MOMINA;57;;;
MOMINAH;3;;;
MOMIRKA;8;;;
MOMMAN;2;;;
MOMNA;5;;;
MOMO;47;;;
MOMOKA;5;;;
MOMOKO;17;;;
MOMOTAJ;2;;;
MOMOTAZ;2;;;
MOMOYO;2;;;
MOMTAS;2;;;
MOMTAZ;15;;;
MON;21;;;
MON-BRITT;2;;;
MON-LIS;2;;;
MONA;22 066;;;
MONA BRITT;7;;;
MONA LENA;3;;;
MONA LISA;48;;;
MONA-BETH;3;;;
MONA-BIRGITTA;2;;;
MONA-BRITT;149;;;
MONA-BRITTA;6;;;
MONA-CHRISTINE;3;;;
MONA-GRETA;7;;;
MONA-INGER;2;;;
MONA-KARIN;4;;;
MONA-LENA;54;;;
MONA-LI;14;;;
MONA-LIE;2;;;
MONA-LIISA;9;;;
MONA-LILL;72;;;
MONA-LIS;170;;;
MONA-LISA;971;;;
MONA-LISE;16;;;
MONA-LISS;4;;;
MONA-LIZ;9;;;
MONA-LIZA;8;;;
MONA-LOUISE;2;;;
MONA-MAJ;3;;;
MONA-MARI;4;;;
MONA-MARIA;5;;;
MONA-MARIE;9;;;
MONA-RITA;2;;;
MONA-STINA;4;;;
MONABRITT;4;;;
MONACO;2;;;
MONAE;2;;;
MONAF;7;;;
MONAH;4;;;
MONAL;4;;;
MONALENA;4;;;
MONALI;14;;;
MONALIE;8;;;
MONALILL;19;;;
MONALIS;27;;;
MONALISA;100;;;
MONALISS;2;;;
MONALIZA;13;;;
MONAMARIE;2;;;
MONAMI;4;;;
MONAMIE;3;;;
MONASADAT;2;;;
MONAVAR;6;;;
MONAVVAR;2;;;
MONAWAR;4;;;
MONAWARA;4;;;
MONAWER;2;;;
MONAZA;2;;;
MONBERG;4;;;
MONCEF;6;;;
MONCHANOK;4;;;
MONCHAYA;3;;;
MONCHICHI;3;;;
MONDA;3;;;
MONDAY;11;;;
MONDER;2;;;
MONDI;3;;;
MONDO;2;;;
MONE;13;;;
MONEER;3;;;
MONEERA;3;;;
MONEFELDT;4;;;
MONEIM;4;;;
MONELI;3;;;
MONELLA;2;;;
MONELLE;4;;;
MONEM;6;;;
MONER;2;;;
MONERA;10;;;
MONES;7;;;
MONESA;4;;;
MONESSA;3;;;
MONET;8;;;
MONETT;3;;;
MONETTE;17;;;
MONEY;2;;;
MONG;30;;;
MONGI;4;;;
MONGIA;3;;;
MONI;101;;;
MONIA;630;;;
MONIBA;3;;;
MONIC;10;;;
MONICA;41 167;;;
MONICAH;6;;;
MONICHA;8;;;
MONICKA;241;;;
MONIE;21;;;
MONIEA;2;;;
MONIEK;2;;;
MONIFA;8;;;
MONIIRA;2;;;
MONIJA;6;;;
MONIK;3;;;
MONIKA;19 784;;;
MONIKKA;3;;;
MONINA;9;;;
MONIQ;9;;;
MONIQA;68;;;
MONIQE;5;;;
MONIQUA;6;;;
MONIQUE;537;;;
MONIQUÉ;2;;;
MONIR;94;;;
MONIRA;162;;;
MONIRAH;6;;;
MONIRALSADAT;2;;;
MONIRE;10;;;
MONIREH;69;;;
MONIRO;2;;;
MONIROLSADAT;2;;;
MONIROSSADAT;3;;;
MONIS;3;;;
MONISA;7;;;
MONISHA;21;;;
MONISOLA;2;;;
MONITA;31;;;
MONITHA;3;;;
MONITS;2;;;
MONIX;2;;;
MONIYA;2;;;
MONJA;30;;;
MONJIA;6;;;
MONJID;3;;;
MONKAN;2;;;
MONKANGO;2;;;
MONNA;25;;;
MONNAPHA;3;;;
MONNE;5;;;
MONNI;10;;;
MONNIA;2;;;
MONNIC;2;;;
MONNICA;7;;;
MONNIE;4;;;
MONNIKA;9;;;
MONNY;3;;;
MONO;6;;;
MONONOKE;2;;;
MONOWARA;5;;;
MONPHILA;2;;;
MONRAD;2;;;
MONRADA;4;;;
MONROE;16;;;
MONRUDEE;7;;;
MONRUEDEE;8;;;
MONRUTHAI;2;;;
MONSERRAT;34;;;
MONSERRATE;2;;;
MONSERRATH;2;;;
MONSERRATT;4;;;
MONSICHA;2;;;
MONSINE;3;;;
MONTA;10;;;
MONTAHA;68;;;
MONTAKAN;4;;;
MONTANA;38;;;
MONTAS;4;;;
MONTASER;2;;;
MONTASIR;2;;;
MONTE;3;;;
MONTEHA;3;;;
MONTEIRO;3;;;
MONTHA;10;;;
MONTHAKAN;4;;;
MONTHAWAN;2;;;
MONTHER;9;;;
MONTHIAN;4;;;
MONTHICHA;3;;;
MONTHIP;2;;;
MONTHIRA;12;;;
MONTIAN;3;;;
MONTICHA;6;;;
MONTILLA;3;;;
MONTIN;5;;;
MONTIRA;5;;;
MONTRA;5;;;
MONTSERRAT;79;;;
MONVEIG;2;;;
MONWARA;2;;;
MONY;14;;;
MONYA;8;;;
MONYOU;2;;;
MONZA;4;;;
MONZORA;2;;;
MONÁ;2;;;
MONÉ;4;;;
MONÉT;2;;;
MOO;29;;;
MOOD;2;;;
MOOHAMMED;3;;;
MOOI;5;;;
MOOJID;2;;;
MOOK;2;;;
MOOKAEW;2;;;
MOOKDA;4;;;
MOOKTHIDA;2;;;
MOOMIN;2;;;
MOON;82;;;
MOON-BRITT;2;;;
MOON-HEE;2;;;
MOON-NAM;2;;;
MOON-SUN;2;;;
MOON-ZA;2;;;
MOONA;15;;;
MOONES;2;;;
MOONICA;2;;;
MOONIKA;9;;;
MOONLIGHT;7;;;
MOORE;4;;;
MOOSA;8;;;
MOOVA;2;;;
MOQADAS;3;;;
MOQADDAS;2;;;
MOQBEL;4;;;
MOQTAR;2;;;
MOR;56;;;
MORA;22;;;
MORAA;12;;;
MORAD;22;;;
MORADI;2;;;
MORAEL;2;;;
MORAG;14;;;
MORAIMA;5;;;
MORAKOT;2;;;
MORAL;4;;;
MORALES;5;;;
MORAM;3;;;
MORAN;4;;;
MORANA;3;;;
MORASSA;3;;;
MORAVKA;2;;;
MORAYMA;4;;;
MORAYO;5;;;
MORCOS;7;;;
MORDAN;2;;;
MOREA;16;;;
MOREEN;12;;;
MOREIRA;3;;;
MOREL;2;;;
MORELIA;7;;;
MORELL;2;;;
MORELLE;3;;;
MOREMI;2;;;
MOREN;5;;;
MORENA;37;;;
MORENIKE;4;;;
MORENIKEJI;4;;;
MORENO;2;;;
MORES;4;;;
MORGAINE;9;;;
MORGAN;101;;;
MORGANA;37;;;
MORGANE;39;;;
MORGANNE;2;;;
MORGANSDOTTER;24;;;
MORGONA;2;;;
MORGONGÅVA;3;;;
MORGONSTJÄRNA;4;;;
MORI;7;;;
MORIA;23;;;
MORIAH;16;;;
MORIANELA;2;;;
MORID;3;;;
MORIKA;2;;;
MORILLO;2;;;
MORIN;20;;;
MORINA;11;;;
MORINDA;5;;;
MORINE;6;;;
MORIOKA;2;;;
MORIOM;2;;;
MORIONE;5;;;
MORIS;16;;;
MORITA;4;;;
MORITZ;2;;;
MORIUM;4;;;
MORJAN;2;;;
MORK;2;;;
MORKA;2;;;
MORKOS;8;;;
MORLIN;2;;;
MORNA;3;;;
MOROJ;4;;;
MORONA;3;;;
MOROOJ;2;;;
MOROWAT;2;;;
MORRAN;2;;;
MORRIGAN;7;;;
MORRIGHAN;2;;;
MORRIS;21;;;
MORROW;2;;;
MORSAL;53;;;
MORSALL;3;;;
MORSEL;3;;;
MORSHEDA;4;;;
MORSHID;2;;;
MORSY;2;;;
MORTA;2;;;
MORTADA;5;;;
MORTENSDOTTER;7;;;
MORTEZA;3;;;
MORTICIA;12;;;
MORVARID;41;;;
MORVEN;2;;;
MORWARID;4;;;
MORWENA;2;;;
MORWENNA;3;;;
MORYA;7;;;
MOS;3;;;
MOSA;61;;;
MOSAA;2;;;
MOSAAB;4;;;
MOSAAD;7;;;
MOSAB;3;;;
MOSAMAT;2;;;
MOSAMMAD;2;;;
MOSAMMAT;27;;;
MOSAMMED;2;;;
MOSAMUT;3;;;
MOSANA;10;;;
MOSAVI;2;;;
MOSBAH;12;;;
MOSE;10;;;
MOSEA;2;;;
MOSEKA;3;;;
MOSES;14;;;
MOSGAARD;4;;;
MOSHAMMED;2;;;
MOSHDA;2;;;
MOSHE;5;;;
MOSHGAN;5;;;
MOSHI;13;;;
MOSHIRA;8;;;
MOSHIRI;2;;;
MOSHTAK;2;;;
MOSHTAQ;4;;;
MOSKA;23;;;
MOSKAN;2;;;
MOSLEH;8;;;
MOSLIH;3;;;
MOSS;7;;;
MOSSA;12;;;
MOSSAAD;3;;;
MOSSAD;5;;;
MOSSAMMAT;4;;;
MOST;13;;;
MOSTAFA;129;;;
MOSTAFFA;2;;;
MOSTAPHA;5;;;
MOSTARIN;2;;;
MOSUNMOLA;5;;;
MOSVOLL;4;;;
MOTADED;2;;;
MOTAHARE;2;;;
MOTAHAREH;6;;;
MOTAR;2;;;
MOTAZ;12;;;
MOTEA;4;;;
MOTH;2;;;
MOTHAFAR;4;;;
MOTHANA;4;;;
MOTI;3;;;
MOTIA;4;;;
MOTIAH;2;;;
MOTLAQ;2;;;
MOTOKO;8;;;
MOTRIA;2;;;
MOTTA;4;;;
MOTUNRAYO;7;;;
MOU;4;;;
MOUAFAK;3;;;
MOUAID;3;;;
MOUAMENA;2;;;
MOUAMMAR;2;;;
MOUATH;2;;;
MOUAYAD;7;;;
MOUAYED;5;;;
MOUBARAK;3;;;
MOUBAREK;2;;;
MOUDAN;3;;;
MOUDANE;2;;;
MOUDI;2;;;
MOUFFAK;3;;;
MOUFIDA;15;;;
MOUHAMAD;7;;;
MOUHAMED;6;;;
MOUHAMMAD;5;;;
MOUHAMMED;4;;;
MOUHAMOUD;4;;;
MOUHANAD;6;;;
MOUHI;2;;;
MOUHSIN;2;;;
MOUKDAD;2;;;
MOUKHABBAT;2;;;
MOUKTAR;4;;;
MOUKTHIKA;3;;;
MOULDI;2;;;
MOULI;3;;;
MOULID;2;;;
MOULINE;2;;;
MOULOUDA;2;;;
MOULYA;3;;;
MOUMENA;8;;;
MOUMI;2;;;
MOUMIN;3;;;
MOUMINA;9;;;
MOUMITA;18;;;
MOUNA;255;;;
MOUNERA;2;;;
MOUNES;4;;;
MOUNI;3;;;
MOUNIA;39;;;
MOUNICA;4;;;
MOUNIFA;2;;;
MOUNIKA;33;;;
MOUNIR;36;;;
MOUNIRA;84;;;
MOUNISHA;2;;;
MOUNIYA;2;;;
MOUNTAHA;16;;;
MOUNTHA;2;;;
MOURA;4;;;
MOURAD;15;;;
MOUREEN;5;;;
MOURI;2;;;
MOURICE;2;;;
MOURIN;2;;;
MOURINE;2;;;
MOURIS;6;;;
MOURITSEN;2;;;
MOUROJ;2;;;
MOURONHO;3;;;
MOURSY;2;;;
MOURTADA;2;;;
MOURTAZA;2;;;
MOUSA;242;;;
MOUSE;4;;;
MOUSHI;2;;;
MOUSHOMI;2;;;
MOUSHUMI;6;;;
MOUSLIM;2;;;
MOUSSA;66;;;
MOUSSOU;3;;;
MOUSTAFA;60;;;
MOUSTAPHA;10;;;
MOUSUMI;21;;;
MOUTAZ;4;;;
MOUTEE;2;;;
MOUTHANA;2;;;
MOUTIAA;2;;;
MOUZA;2;;;
MOVA;10;;;
MOW;2;;;
MOWA;2;;;
MOWADA;4;;;
MOWAFAK;7;;;
MOWAFAQ;7;;;
MOWAFFAQ;3;;;
MOWAHIB;4;;;
MOWAZY;2;;;
MOWGLI;3;;;
MOWLID;37;;;
MOWOE;3;;;
MOWSAR;2;;;
MOX;2;;;
MOXAMED;3;;;
MOY;9;;;
MOYA;17;;;
MOYAD;2;;;
MOYINOLUWA;3;;;
MOYNA;3;;;
MOYO;3;;;
MOYOSORE;3;;;
MOYRA;4;;;
MOZA;5;;;
MOZAN;10;;;
MOZAYAN;5;;;
MOZDA;2;;;
MOZHAN;4;;;
MOZHDA;16;;;
MOZHDE;2;;;
MOZHDEH;26;;;
MOZHGAN;90;;;
MOZHU;2;;;
MOZN;2;;;
MOZNA;3;;;
MOZOLO;2;;;
MOZON;2;;;
MOËT;4;;;
MOÏRA;2;;;
MPALA;3;;;
MPANO;2;;;
MPEMBA;3;;;
MPHO;6;;;
MPILI;2;;;
MPOYI;5;;;
MPUMPA;2;;;
MPUNDU;4;;;
MPUTU;2;;;
MRAD;4;;;
MRAIHEJ;2;;;
MRAM;5;;;
MREANA;2;;;
MREM;2;;;
MRIAM;7;;;
MRIANA;10;;;
MRIDU;2;;;
MRIDULA;14;;;
MRIKA;9;;;
MRIM;2;;;
MRINAL;3;;;
MRINALINI;5;;;
MRINMOYEE;2;;;
MRIYAM;2;;;
MROAH;2;;;
MRS;2;;;
MRUDULA;4;;;
MRUNAL;3;;;
MRUNALINI;3;;;
MRUNMAYEE;3;;;
MRVAT;3;;;
MRWA;5;;;
MRYAM;9;;;
MRYANA;3;;;
MSAED;3;;;
MSAYER;2;;;
MSGANA;40;;;
MSGHANA;5;;;
MSGNA;27;;;
MSHRIQ;2;;;
MSLEY;2;;;
MST;68;;;
MTAB;2;;;
MTASHAR;4;;;
MU;31;;;
MU-EN;2;;;
MUA;4;;;
MUAAZ;2;;;
MUAD;3;;;
MUADI;4;;;
MUAFAK;5;;;
MUAFAQ;3;;;
MUAFFAK;2;;;
MUAFIA;2;;;
MUAI;3;;;
MUALIM;4;;;
MUALIN;6;;;
MUALLA;4;;;
MUAMBA;2;;;
MUAMERA;35;;;
MUANG;4;;;
MUATAZ;14;;;
MUATEZ;3;;;
MUAY;9;;;
MUAYAD;65;;;
MUAYED;5;;;
MUAZ;3;;;
MUAZES;4;;;
MUAZU;3;;;
MUAZZAMKHON;2;;;
MUAZZEZ;19;;;
MUBARA;3;;;
MUBARAK;59;;;
MUBARAKA;4;;;
MUBAREK;5;;;
MUBARIK;9;;;
MUBARK;3;;;
MUBARKA;2;;;
MUBARRA;2;;;
MUBASHIRA;2;;;
MUBASHRA;4;;;
MUBASSHIRA;2;;;
MUBDIR;4;;;
MUBEEN;9;;;
MUBERA;53;;;
MUBERE;2;;;
MUBINA;33;;;
MUBINAHON;3;;;
MUBORAK;2;;;
MUC;3;;;
MUCHA;4;;;
MUCHALIN;2;;;
MUCHEN;2;;;
MUCIZE;2;;;
MUCO;4;;;
MUDAFAR;2;;;
MUDALIGE;7;;;
MUDALLALA;2;;;
MUDAN;13;;;
MUDAR;2;;;
MUDE;2;;;
MUDEER;2;;;
MUDEY;5;;;
MUDHAFAR;14;;;
MUDHAFFAR;2;;;
MUDHAR;4;;;
MUDHEHER;6;;;
MUDHER;10;;;
MUDHIR;3;;;
MUDIKANI;2;;;
MUDITA;2;;;
MUDITE;3;;;
MUDIYANSELAGE;33;;;
MUDZEVER;2;;;
MUE;3;;;
MUEANFAN;5;;;
MUEEN;5;;;
MUEENA;2;;;
MUENI;7;;;
MUESER;2;;;
MUFARO;2;;;
MUFEED;7;;;
MUFEEDA;2;;;
MUFFIN;6;;;
MUFID;7;;;
MUFIDA;17;;;
MUFIDE;2;;;
MUFLEH;2;;;
MUFLEHA;2;;;
MUFTAH;11;;;
MUFUPA;2;;;
MUGADASA;2;;;
MUGDHA;7;;;
MUGE;3;;;
MUGERWA;2;;;
MUGHTADH;2;;;
MUGISHA;11;;;
MUGOLI;3;;;
MUHA;16;;;
MUHABBAT;4;;;
MUHABBET;2;;;
MUHABIJE;3;;;
MUHADDISA;5;;;
MUHADESA;4;;;
MUHADIN;10;;;
MUHAIYO;2;;;
MUHAMAD;62;;;
MUHAMBE;2;;;
MUHAMED;96;;;
MUHAMEDIJE;3;;;
MUHAMERA;2;;;
MUHAMMAD;121;;;
MUHAMMED;179;;;
MUHAMOUD;3;;;
MUHAMUD;17;;;
MUHAN;3;;;
MUHANA;3;;;
MUHANAD;17;;;
MUHAND;2;;;
MUHANNAD;26;;;
MUHANNED;4;;;
MUHAREMA;38;;;
MUHAYO;4;;;
MUHBAT;2;;;
MUHBET;3;;;
MUHDI;2;;;
MUHDIIN;3;;;
MUHDIN;3;;;
MUHEALDDIN;4;;;
MUHEB;2;;;
MUHEDDIN;3;;;
MUHEDIN;2;;;
MUHEEB;2;;;
MUHI;31;;;
MUHIADIN;9;;;
MUHIALDIN;2;;;
MUHIB;2;;;
MUHIBA;25;;;
MUHIBO;3;;;
MUHIDDIN;3;;;
MUHIDIIN;6;;;
MUHIDIN;16;;;
MUHIEDDIN;2;;;
MUHIEDDINE;2;;;
MUHIELDIN;4;;;
MUHIIM;11;;;
MUHIIMA;2;;;
