;;;;
Förnamn och antal bärare för folkbokförda män 31 december 2022;;;;
Förnamn med minst två bärare;;;;
;;;;
Förnamn;Antal bärare;;;
TESFALDAT;3;;;
TESFALDET;168;;;
TESFALEDET;8;;;
TESFALEM;257;;;
TESFALIDET;27;;;
TESFALM;5;;;
TESFAMARIAM;158;;;
TESFAMARYAM;7;;;
TESFAMESKEL;6;;;
TESFAMHRET;10;;;
TESFAMICAEL;36;;;
TESFAMICHAEL;74;;;
TESFAMICHAL;2;;;
TESFAMICHEAL;3;;;
TESFAMICHEL;2;;;
TESFAMIKAEL;11;;;
TESFANDRAS;2;;;
TESFASELASSIE;2;;;
TESFASGHI;2;;;
TESFASIELASE;2;;;
TESFASION;2;;;
TESFASLASE;10;;;
TESFASLASIE;9;;;
TESFASLASSIE;5;;;
TESFATSION;20;;;
TESFAY;339;;;
TESFAYE;110;;;
TESFAYESUS;5;;;
TESFAYI;3;;;
TESFAYOHANNES;5;;;
TESFAYONAS;2;;;
TESFAZGHI;40;;;
TESFAZGI;19;;;
TESFAZION;3;;;
TESFEALEM;2;;;
TESFELDAT;2;;;
TESFEMARIAM;5;;;
TESFEMICHAEL;2;;;
TESFES;2;;;
TESFET;2;;;
TESFHANS;2;;;
TESFIT;49;;;
TESFOM;41;;;
TESFU;92;;;
TESGAY;7;;;
TESHAGER;3;;;
TESHALE;4;;;
TESHAN;2;;;
TESHEME;16;;;
TESHOME;48;;;
TESLA;21;;;
TESLOACH;2;;;
TESLOW;5;;;
TESON;3;;;
TESS;3;;;
TESSEMA;6;;;
TESSFAY;2;;;
TESSING;6;;;
TESTIMONY;6;;;
TET;6;;;
TETH;3;;;
TETRIS;2;;;
TETSU;2;;;
TETSUO;2;;;
TETSURO;2;;;
TETSUYA;5;;;
TETT;2;;;
TETTE;2;;;
TETTEH;15;;;
TETTEY;2;;;
TETZ;8;;;
TEUFIK;16;;;
TEUM;5;;;
TEUMZGI;4;;;
TEUN;13;;;
TEUNIS;19;;;
TEUS;33;;;
TEUVO;317;;;
TEVA;3;;;
TEVEL;2;;;
TEVES;2;;;
TEVFIK;46;;;
TEVIN;25;;;
TEW;3;;;
TEWDROS;2;;;
TEWEDROS;2;;;
TEWELDE;218;;;
TEWELDEBERHAN;15;;;
TEWELDEBIRHAN;2;;;
TEWELDEBRHAN;43;;;
TEWELDEMEDHEN;2;;;
TEWELDEMEDHIN;19;;;
TEWELDEMEDHN;7;;;
TEWFIK;9;;;
TEWFIQ;4;;;
TEWIN;7;;;
TEWLDBRHAN;2;;;
TEWLDE;2;;;
TEWODROS;92;;;
TEWODROSE;2;;;
TEWOLDE;47;;;
TEWOLDEBRHAN;4;;;
TEWOLDEMEDHIN;5;;;
TEX;91;;;
TEXAS;843;;;
TEXAZ;15;;;
TEY;4;;;
TEYA;2;;;
TEYAN;2;;;
TEYE;3;;;
TEYFIK;8;;;
TEYIB;6;;;
TEYM;16;;;
TEYMOOR;4;;;
TEYMOR;6;;;
TEYMOUR;6;;;
TEYMUR;10;;;
TEYO;4;;;
TEYRON;2;;;
TEYSIR;2;;;
TEZARE;5;;;
TEZAZU;2;;;
TEZCAN;2;;;
TEZERA;2;;;
TEZGUNOV;2;;;
THA;15;;;
THAABIT;3;;;
THAAEIR;2;;;
THAAER;9;;;
THAAGAARD;24;;;
THAAIR;3;;;
THAAR;11;;;
THABAN;7;;;
THABANG;7;;;
THABANI;2;;;
THABELO;3;;;
THABET;67;;;
THABISO;3;;;
THABIT;37;;;
THABO;19;;;
THACH;14;;;
THADA;8;;;
THADDEUS;25;;;
THADDÄUS;5;;;
THADDÉE;3;;;
THADEU;3;;;
THADEUS;14;;;
THADTHEP;2;;;
THAEER;8;;;
THAENKHUN;2;;;
THAENTHAI;2;;;
THAER;267;;;
THAFER;5;;;
THAGE;250;;;
THAGESSON;2;;;
THAHA;2;;;
THAHER;6;;;
THAHFFAR;3;;;
THAHIR;3;;;
THAI;154;;;
THAIER;18;;;
THAIGER;2;;;
THAIMOR;2;;;
THAIN;2;;;
THAIR;73;;;
THAISON;3;;;
THAJEEL;3;;;
THAKDANAI;2;;;
THAKER;5;;;
THAKIR;8;;;
THAKORLAL;2;;;
THAKSIN;7;;;
THAKUN;2;;;
THALAL;2;;;
THALES;6;;;
THALION;2;;;
THALIS;2;;;
THALUND;2;;;
THAM;13;;;
THAMAN;2;;;
THAMAR;3;;;
THAMAS;2;;;
THAMEEN;8;;;
THAMEER;2;;;
THAMEEZ;2;;;
THAMEN;2;;;
THAMER;241;;;
THAMES;2;;;
THAMEUR;3;;;
THAMI;9;;;
THAMIN;6;;;
THAMIR;37;;;
THAMMANOON;4;;;
THAMMANUN;2;;;
THAMMASAK;2;;;
THAMR;6;;;
THAN;32;;;
THANA;15;;;
THANAA;3;;;
THANABODI;2;;;
THANABOON;3;;;
THANABUN;3;;;
THANACHAI;3;;;
THANACHAT;2;;;
THANACHOT;4;;;
THANADOL;3;;;
THANADON;6;;;
THANAGON;4;;;
THANAGORN;2;;;
THANAKHAN;2;;;
THANAKIT;6;;;
THANAKON;17;;;
THANAKORN;44;;;
THANAKRIT;13;;;
THANAN;2;;;
THANANCHAI;5;;;
THANANDORN;2;;;
THANANJAYAN;2;;;
THANAPAT;18;;;
THANAPHAT;16;;;
THANAPHOL;4;;;
THANAPHON;16;;;
THANAPHONG;4;;;
THANAPHUM;4;;;
THANAPOL;5;;;
THANAPON;12;;;
THANARAT;2;;;
THANAS;7;;;
THANASAK;3;;;
THANASIS;8;;;
THANASSIS;6;;;
THANAT;15;;;
THANATCHAI;3;;;
THANATHAT;2;;;
THANATHIP;6;;;
THANATHON;2;;;
THANATHORN;2;;;
THANATIP;2;;;
THANATORN;2;;;
THANAWAT;34;;;
THANAWIN;5;;;
THANAWIT;2;;;
THANAWUT;5;;;
THANDIKA;2;;;
THANDO;17;;;
THANE;4;;;
THANEE;2;;;
THANET;7;;;
THANG;166;;;
THANGA;2;;;
THANGARAJ;3;;;
THANGAVEL;2;;;
THANGER;2;;;
THANH;762;;;
THANH-BINH;2;;;
THANI;6;;;
THANIEL;2;;;
THANIN;3;;;
THANISH;3;;;
THANISON;2;;;
THANISORN;2;;;
THANIT;4;;;
THANKGOD;7;;;
THANMAY;2;;;
THANNING;3;;;
THANNOON;2;;;
THANOM;3;;;
THANON;5;;;
THANONCHAI;3;;;
THANONGCHAI;2;;;
THANONGSAK;4;;;
THANOON;4;;;
THANOS;15;;;
THANPHISIT;2;;;
THANVA;3;;;
THANVIK;2;;;
THANWA;16;;;
THANYA;2;;;
THANYABOON;2;;;
THAO;35;;;
THAP;3;;;
THAPAKON;6;;;
THAPAKORN;8;;;
THAPELO;9;;;
THAR;3;;;
THARAKA;12;;;
THARANGA;11;;;
THARATHEP;4;;;
THARATORN;2;;;
THARCISSE;5;;;
THARIDU;2;;;
THARIK;3;;;
THARIN;2;;;
THARINDU;21;;;
THARIT;2;;;
THARMO;2;;;
THAROD;2;;;
THARRER;2;;;
THARUKA;2;;;
THARUN;9;;;
THARWAT;26;;;
THASIN;5;;;
THAT;12;;;
THATO;10;;;
THATSANAI;2;;;
THAULOW;6;;;
THAVEECHAI;2;;;
THAVEESAK;2;;;
THAVISH;2;;;
THAVORN;2;;;
THAW;6;;;
THAWA;2;;;
THAWAN;4;;;
THAWAT;4;;;
THAWATCHAI;24;;;
THAWEE;2;;;
THAWEECHAI;3;;;
THAWEESAK;3;;;
THAWIN;16;;;
THAWIPHOP;2;;;
THAWISAK;2;;;
THAWNG;7;;;
THAWRI;2;;;
THAY;4;;;
THAYALAN;2;;;
THAYER;3;;;
THA´ER;4;;;
THE;139;;;
THEA;11;;;
THEAN;12;;;
THEANDER;9;;;
THEBAN;3;;;
THED;130;;;
THEDAS;3;;;
THEDDO;4;;;
THEDDY;9;;;
THEDE;9;;;
THEDER;3;;;
THEDOR;10;;;
THEDROS;2;;;
THEE;3;;;
THEEB;10;;;
THEEO;2;;;
THEERA;6;;;
THEERACHAI;3;;;
THEERADET;2;;;
THEERADETH;3;;;
THEERADON;2;;;
THEERAN;2;;;
THEERAPAT;6;;;
THEERAPHAN;3;;;
THEERAPHAT;5;;;
THEERAPHONG;13;;;
THEERAPONG;7;;;
THEERASAK;7;;;
THEERAWAT;7;;;
THEERAWUT;2;;;
THEERAYUT;6;;;
THEGE;3;;;
THEIL;2;;;
THEILMANN;2;;;
THEIN;5;;;
THEIS;24;;;
THEJAN;2;;;
THEJUS;3;;;
THELANDER;2;;;
THELFRID;2;;;
THELL;15;;;
THELMIS;3;;;
THELONIOUS;20;;;
THELONIUS;14;;;
THELWIN;2;;;
THEM;2;;;
THEMBA;12;;;
THEMIS;7;;;
THEMISTOCLES;2;;;
THEMISTOCLIS;2;;;
THEMISTOKLI;5;;;
THEMISTOKLIS;28;;;
THEMIYA;2;;;
THEMNÉR;2;;;
THENCE;5;;;
THENNERT;2;;;
THENNY;2;;;
THENRY;5;;;
THENZY;2;;;
THEO;10 731;;;
THEOBALD;6;;;
THEOCHARIS;35;;;
THEODEN;8;;;
THEODER;3;;;
THEODHOR;2;;;
THEODHORI;2;;;
THEODOOR;26;;;
THEODOR;11 035;;;
THEODOR-ANDREI;2;;;
THEODORA;2;;;
THEODORE;1 777;;;
THEODORES;2;;;
THEODORI;3;;;
THEODORO;4;;;
THEODOROS;262;;;
THEODORSSON;2;;;
THEODORUS;107;;;
THEODORÉ;4;;;
THEODOSIOS;13;;;
THEODOSIS;3;;;
THEODOSIUS;5;;;
THEODOSSIOS;2;;;
THEODROS;9;;;
THEODÓR;6;;;
THEOFANIS;38;;;
THEOFANNIS;2;;;
THEOFIL;13;;;
THEOFILD;3;;;
THEOFILOS;29;;;
THEOFRON;11;;;
THEOFROND;2;;;
THEOGENE;4;;;
THEOHARIS;12;;;
THEOHARRIS;3;;;
THEOKARIS;2;;;
THEOLIN;3;;;
THEOLITHOS;3;;;
THEOLOGOS;10;;;
THEOMIN;4;;;
THEON;41;;;
THEONESTE;4;;;
THEOPHIL;5;;;
THEOPHILE;12;;;
THEOPHILUS;23;;;
THEOR;4;;;
THEOREN;2;;;
THEORIN;4;;;
THEOS;5;;;
THEOTOKIS;3;;;
THEOTONIUS;2;;;
THEPPHITHAK;2;;;
THER;7;;;
THERANGO;2;;;
THERESA;2;;;
THERESE;6;;;
THERESIA;5;;;
THERJE;10;;;
THERN;3;;;
THERO;3;;;
THERON;8;;;
THERRY;7;;;
THERS;2;;;
THESENIUS;2;;;
THESEUS;2;;;
THESLEFF;18;;;
THET;5;;;
THEUNIS;2;;;
THEUS;43;;;
THEUZ;2;;;
THEVINDU;2;;;
THEWA;4;;;
THEWARIT;2;;;
THEWIN;2;;;
THEWODROS;3;;;
THEX;3;;;
THEXAS;9;;;
THEYA;2;;;
THEYAB;3;;;
THI;24;;;
THIA;7;;;
THIAB;11;;;
THIAGO;332;;;
THIAM;20;;;
THIAN;4;;;
THIAS;39;;;
THIB;3;;;
THIBAUD;19;;;
THIBAULT;47;;;
THIBAUT;21;;;
THIBO;9;;;
THICHANON;2;;;
THIEC;2;;;
THIEL;4;;;
THIEM;7;;;
THIEMO;3;;;
THIEN;158;;;
THIEP;2;;;
THIERNO;12;;;
THIERRY;180;;;
THIERY;3;;;
THIES;12;;;
THIET;3;;;
THIEU;14;;;
THIGO;2;;;
THIJEEL;7;;;
THIJMEN;4;;;
THIJN;3;;;
THIJS;36;;;
THILAK;5;;;
THILAKARATHNA;2;;;
THILAN;3;;;
THILANKA;2;;;
THILAS;2;;;
THILIAM;5;;;
THILIAN;21;;;
THILINA;13;;;
THILION;7;;;
THILO;115;;;
THILON;3;;;
THIM;348;;;
THIMAN;6;;;
THIMAR;3;;;
THIMM;3;;;
THIMMI;7;;;
THIMMIE;27;;;
THIMMY;149;;;
THIMO;6;;;
THIMON;6;;;
THIMOTEUS;2;;;
THIMOTHY;5;;;
THIMOTY;4;;;
THIMY;3;;;
THIN;11;;;
THINETH;2;;;
THINH;61;;;
THINLEY;2;;;
THINNAKON;3;;;
THINNAKORN;3;;;
THINO;11;;;
THINTIN;2;;;
THINUS;2;;;
THIO;5;;;
THION;7;;;
THIRADET;3;;;
THIRAPAT;2;;;
THIRAPHAT;11;;;
THIRAPHONG;6;;;
THIRAPONG;2;;;
THIRAS;2;;;
THIRASAK;4;;;
THIRAWAT;14;;;
THIRIA;2;;;
THIRIKWA;3;;;
THIRSVAD;8;;;
THIRUNAVUKARASU;2;;;
THISENTHAL;3;;;
THISHAKYA;2;;;
THITI;3;;;
THITINAN;2;;;
THITIPHONG;5;;;
THITIPONG;4;;;
THITIWAT;6;;;
THITIWUT;2;;;
THITUS;12;;;
THIUS;2;;;
THIVEN;2;;;
THIWAKON;2;;;
THIYAB;5;;;
THIYAGARAJAN;2;;;
THIÉRRY;2;;;
THIÊN;10;;;
THJELVAR;12;;;
THO;31;;;
THOAI;9;;;
THOALFEKAR;3;;;
THOALFKAR;2;;;
THOBBE;3;;;
THOBIAS;492;;;
THOBIAZ;6;;;
THODBERG;2;;;
THODE;2;;;
THODORIS;2;;;
THODSAPON;2;;;
THOGER;2;;;
THOI;13;;;
THOKOZANI;3;;;
THOL;2;;;
THOLFEKAR;3;;;
THOLFIKAR;3;;;
THOLIN;2;;;
THOLSON;2;;;
THOLSTRUP;2;;;
THOM;570;;;
THOM-TOTTE;4;;;
THOMA;9;;;
THOMANDER;3;;;
THOMAS;62 053;;;
THOMAS-MICHAEL;3;;;
THOMASON;10;;;
THOMASSON;65;;;
THOMAZ;49;;;
THOMELL;2;;;
THOMIE;2;;;
THOMMAN;2;;;
THOMMAS;14;;;
THOMMI;8;;;
THOMMIE;102;;;
THOMMY;1 188;;;
THOMPSON;14;;;
THOMSEN;8;;;
THOMSON;10;;;
THOMY;27;;;
THOMÁS;3;;;
THON;6;;;
THONER;3;;;
THONG;43;;;
THONGCHAI;24;;;
THONGDEE;3;;;
THONGSAI;2;;;
THONI;7;;;
THONIE;8;;;
THONN;2;;;
THONNI;3;;;
THONNY;19;;;
THONSGAARD;2;;;
THONY;300;;;
THOO;2;;;
THOOR;2;;;
THOR;3 301;;;
THOR BJÖRN;3;;;
THOR ERIK;2;;;
THOR-ALF;3;;;
THOR-BJÖRN;76;;;
THOR-ERIC;2;;;
THOR-ERIK;4;;;
THOR-INGE;4;;;
THOR-LEIF;39;;;
THOR-ULF;5;;;
THOR-VIKING;2;;;
THORALF;29;;;
THORAN;2;;;
THORARINN;11;;;
THORBEN;25;;;
THORBERNT;2;;;
THORBIÖRN;4;;;
THORBJÖRN;1 643;;;
THORBJÖRNSSON;4;;;
THORBJØRN;10;;;
THORBURN;4;;;
THORBÖLL;2;;;
THORD;1 704;;;
THORDSSON;5;;;
THORDUR;14;;;
THORE;2 328;;;
THOREN;2;;;
THORENFELDT;2;;;
THORESON;4;;;
THORESSON;4;;;
THORFINNUR;2;;;
THORGE;2;;;
THORGEIR;7;;;
THORGIL;3;;;
THORGNY;49;;;
THORGRIM;4;;;
THORGRIMUR;3;;;
THORGÅRD;2;;;
THORHALLUR;3;;;
THORIAN;4;;;
THORILD;123;;;
THORIN;21;;;
THORIR;21;;;
THORIS;5;;;
THORKEL;17;;;
THORKELL;8;;;
THORKIL;2;;;
THORKILD;36;;;
THORLACIUS;6;;;
THORLAK;2;;;
THORLAKUR;2;;;
THORLEIF;228;;;
THORLEIFUR;4;;;
THORLEJF;2;;;
THORMOD;6;;;
THORNAM;2;;;
THORNE;7;;;
THORNTON;3;;;
THOROLF;55;;;
THORP;7;;;
THORRI;3;;;
THORSON;3;;;
THORSSON;14;;;
THORSTEIN;25;;;
THORSTEINN;27;;;
THORSTEN;1 189;;;
THORSTENSEN;2;;;
THORSTENSON;2;;;
THORSTENSSON;27;;;
THORULF;45;;;
THORULV;2;;;
THORUP;3;;;
THORVALD;449;;;
THORVALDSSON;3;;;
THORVALDUR;7;;;
THORVID;3;;;
THORWALD;142;;;
THORÉN;3;;;
THOT;2;;;
THOTH;2;;;
THOTSAPHON;6;;;
THOTT;4;;;
THOTTE;3;;;
THOTTIE;8;;;
THOUHIDUL;2;;;
THOVE;3;;;
THRAINN;3;;;
THRANE;10;;;
THRISTAN;13;;;
THRON;4;;;
THRONSEN;12;;;
THROY;2;;;
THRULS;3;;;
THRYM;4;;;
THRÖSTUR;7;;;
THU;41;;;
THUA;3;;;
THUALFAQAR;2;;;
THUAN;55;;;
THUC;10;;;
THUDOR;3;;;
THUE;2;;;
THUESEN;2;;;
THUKU;2;;;
THULANI;4;;;
THULE;53;;;
THULESEN;2;;;
THULFIQAR;6;;;
THUN;7;;;
THUNDER;14;;;
THUNE;11;;;
THUO;3;;;
THUONG;28;;;
THURE;2 633;;;
THURESON;2;;;
THURESSON;15;;;
THUROW;2;;;
THURSTAN;2;;;
THURSTON;7;;;
THURÖE;2;;;
THUSARA;2;;;
THUSHAN;4;;;
THUSHARA;11;;;
THUSITHA;3;;;
THUSYANTHAN;5;;;
THUVE;19;;;
THUWANON;2;;;
THUY;33;;;
THUYEN;3;;;
THUYET;3;;;
THUÂN;3;;;
THWAINI;2;;;
THYBO;2;;;
THYE;3;;;
THYGE;6;;;
THYKO;16;;;
THYME;4;;;
THYMEN;2;;;
THYMO;2;;;
THYR;41;;;
THYRE;3;;;
THYREGOD;3;;;
THYRONE;19;;;
THYRONNE;4;;;
THYRS;4;;;
THÀNH;18;;;
THÁI;13;;;
THÁT;4;;;
THÅRD;2;;;
THÉ;3;;;
THÉO;113;;;
THÉODEN;6;;;
THÉODOR;26;;;
THÉODORE;59;;;
THÉOPHILE;8;;;
THÉRENCE;2;;;
THÊ;2;;;
THÓR;35;;;
THÓRARINN;2;;;
THÓRIR;3;;;
THÓRÓLFUR;2;;;
THÖGER;4;;;
THÖRJE;2;;;
THÖRNE;5;;;
THÖRNER;10;;;
THØGER;2;;;
THÜRETT;3;;;
TI;7;;;
TIAAN;4;;;
TIAGO;223;;;
TIAL;2;;;
TIAM;241;;;
TIAMO;3;;;
TIAN;80;;;
TIANBAO;2;;;
TIANCAI;2;;;
TIANCHEN;3;;;
TIANCHENG;5;;;
TIANCONG;2;;;
TIANEN;2;;;
TIANG;2;;;
TIANHAO;8;;;
TIANHUA;2;;;
TIANLE;7;;;
TIANLI;3;;;
TIANLIN;2;;;
TIANMIN;2;;;
TIANMING;4;;;
TIANQI;7;;;
TIANQIN;2;;;
TIANQING;2;;;
TIANRUI;4;;;
TIANSHENG;4;;;
TIANSHU;3;;;
TIANSHUO;3;;;
TIANTIAN;4;;;
TIANTONG;2;;;
TIANWEI;2;;;
TIANXIANG;3;;;
TIANXIAO;2;;;
TIANXING;3;;;
TIANXU;2;;;
TIANYAN;2;;;
TIANYAO;2;;;
TIANYI;13;;;
TIANYOU;3;;;
TIANYU;10;;;
TIANYUAN;3;;;
TIANZE;4;;;
TIANZHI;3;;;
TIAR;14;;;
TIAS;47;;;
TIAZ;2;;;
TIBBE;10;;;
TIBEB;3;;;
TIBEBE;3;;;
TIBEBU;12;;;
TIBELIO;4;;;
TIBERIO;4;;;
TIBERIU;51;;;
TIBERIUS;66;;;
TIBERT;4;;;
TIBERTIUS;2;;;
TIBERTSIUS;2;;;
TIBET;3;;;
TIBI;3;;;
TIBO;3;;;
TIBOR;517;;;
TIBURTIUS;51;;;
TICH;8;;;
TICHAONA;4;;;
TICHOMIR;2;;;
TICKOLS;2;;;
TICO;3;;;
TIDDE;4;;;
TIDE;2;;;
TIDEMAN;5;;;
TIDEMANN;2;;;
TIDIAN;2;;;
TIDIANE;14;;;
TIDIANI;2;;;
TIDIK;2;;;
TIDJANE;3;;;
TIDJANI;4;;;
TIDO;3;;;
TIDOLF;3;;;
TIDOR;3;;;
TIDROS;2;;;
TIDROUS;2;;;
TIDUS;15;;;
TIDY;2;;;
TIE;9;;;
TIEA;2;;;
TIEDROS;3;;;
TIEJUN;2;;;
TIEL;4;;;
TIEM;10;;;
TIEME;3;;;
TIEMEN;2;;;
TIEMO;3;;;
TIEN;218;;;
TIEP;7;;;
TIERNAN;5;;;
TIES;9;;;
TIESHENG;2;;;
TIEU;14;;;
TIEZAZ;2;;;
TIFF;4;;;
TIFFE;2;;;
TIFO;2;;;
TIFOW;3;;;
TIFU;3;;;
TIGABU;7;;;
TIGER;858;;;
TIGERE;3;;;
TIGERN;2;;;
TIGGE;2;;;
TIGGER;2;;;
TIGH;2;;;
TIGIL;2;;;
TIGISTU;4;;;
TIGLAT;5;;;
TIGLATH;5;;;
TIGLETH;2;;;
TIGO;4;;;
TIGON;2;;;
TIGRAN;98;;;
TIGRANE;3;;;
TIGRE;2;;;
TIGRIS;32;;;
TIHAMER;9;;;
TIHAMÉR;4;;;
TIHI;4;;;
TIHM;2;;;
TIHOMIR;102;;;
TIHOMIROV;7;;;
TIHON;4;;;
TIIAN;3;;;
TIIMO;5;;;
TIINO;3;;;
TIIO;10;;;
TIIT;42;;;
TIITUS;3;;;
TIJAM;2;;;
TIJAN;70;;;
TIJANI;19;;;
TIJMEN;7;;;
TIJO;3;;;
TIJS;6;;;
TIK;2;;;
TIKA;2;;;
TIKABO;9;;;
TIKAL;3;;;
TIKHON;2;;;
TIKI;3;;;
TIKIRI;7;;;
TIKLAS;2;;;
TIKO;2;;;
TIKUE;9;;;
TIL;5;;;
TILA;2;;;
TILAHUN;34;;;
TILAK;9;;;
TILAKA;3;;;
TILAN;3;;;
TILAS;4;;;
TILAYE;3;;;
TILDE;3;;;
TILDEN;2;;;
TILDOR;2;;;
TILE;3;;;
TILEK;3;;;
TILEMACHOS;10;;;
TILEMAHOS;2;;;
TILEN;4;;;
TILIAM;3;;;
TILIAN;29;;;
TILIANDER;4;;;
TILIAS;4;;;
TILIO;6;;;
TILION;5;;;
TILIUS;6;;;
TILL;63;;;
TILLAS;3;;;
TILLBJÖRN;2;;;
TILLE;19;;;
TILLEY;2;;;
TILLFRID;2;;;
TILLGREEN;3;;;
TILLIAN;5;;;
TILLING;4;;;
TILLMANN;7;;;
TILLY;19;;;
TILMAN;24;;;
TILMANN;5;;;
TILMER;3;;;
TILO;72;;;
TILON;11;;;
TILOV;3;;;
TILTON;2;;;
TIM;10 845;;;
TIM-BASTIAN;2;;;
TIM-ERIK;3;;;
TIM-JOHAN;2;;;
TIM-OLIVER;2;;;
TIMA;2;;;
TIMAN;13;;;
TIMAND;2;;;
TIMAR;38;;;
TIMARIAM;2;;;
TIMAS;7;;;
TIMATAOUS;2;;;
TIME;3;;;
TIMEI;2;;;
TIMEN;2;;;
TIMEO;4;;;
TIMEUS;4;;;
TIMH;2;;;
TIMI;36;;;
TIMI-PETRI;2;;;
TIMIAN;4;;;
TIMIE;4;;;
TIMILEHIN;3;;;
TIMILEYIN;3;;;
TIMIR;2;;;
TIMITRI;8;;;
TIMJAN;7;;;
TIMM;28;;;
TIMME;2;;;
TIMMER;3;;;
TIMMERMANN;2;;;
TIMMI;70;;;
TIMMIE;341;;;
TIMMIÉ;2;;;
TIMMO;23;;;
TIMMOTHY;3;;;
TIMMY;1 790;;;
TIMO;2 003;;;
TIMO-PEKKA;2;;;
TIMO-TUOMAS;2;;;
TIMOFEI;35;;;
TIMOFEJ;10;;;
TIMOFEJS;2;;;
TIMOFEY;19;;;
TIMOLEON;12;;;
TIMON;97;;;
TIMOR;42;;;
TIMOS;2;;;
TIMOTAUS;2;;;
TIMOTEI;13;;;
TIMOTEJ;15;;;
TIMOTEO;14;;;
TIMOTEUS;66;;;
TIMOTHE;3;;;
TIMOTHEE;3;;;
TIMOTHEO;2;;;
TIMOTHEOS;26;;;
TIMOTHEUS;40;;;
TIMOTHEÜS;3;;;
TIMOTHIE;2;;;
TIMOTHY;1 725;;;
TIMOTHÉ;7;;;
TIMOTHÉE;26;;;
TIMOTI;3;;;
TIMOTIE;4;;;
TIMOTIJE;2;;;
TIMOTIUS;6;;;
TIMOTY;24;;;
TIMOTÉ;2;;;
TIMOUR;12;;;
TIMTIM;3;;;
TIMUCHIN;2;;;
TIMUCIN;9;;;
TIMUR;265;;;
TIMURAS;2;;;
TIMURBEK;3;;;
TIMURHAN;6;;;
TIMUROVICH;2;;;
TIMURS;5;;;
TIMUS;8;;;
TIMUÇIN;6;;;
TIMY;5;;;
TIMÉO;10;;;
TIMÓN;9;;;
TIN;120;;;
TIN-TIN;11;;;
TINA;3;;;
TINASHE;6;;;
TIND;6;;;
TINDRA;3;;;
TINDUR;4;;;
TINEL;2;;;
TING;47;;;
TING-CHUN;2;;;
TINGA;2;;;
TINGJUN;2;;;
TINGSONG;2;;;
TINGTING;2;;;
TINGVAR;3;;;
TINH;30;;;
TINI;2;;;
TINIS;2;;;
TINIUS;2;;;
TINJE;3;;;
TINKO;3;;;
TINN;4;;;
TINNAPAT;4;;;
TINNAPHAT;3;;;
TINNAPHOP;2;;;
TINNI;4;;;
TINNY;7;;;
TINO;327;;;
TINOTENDA;3;;;
TINOY;2;;;
TINSAE;5;;;
TINTI;2;;;
TINTIN;478;;;
TINUS;35;;;
TINY;3;;;
TIO;6;;;
TIODOLF;3;;;
TIOMAN;2;;;
TION;26;;;
TIONG;2;;;
TIONUS;2;;;
TIOR;2;;;
TIPERS;9;;;
TIPSMARK;2;;;
TIPSU;4;;;
TIPU;2;;;
TIR;4;;;
TIRAKAN;2;;;
TIRAM;3;;;
TIRAN;3;;;
TIRAPAT;5;;;
TIRAWAT;2;;;
TIRCO;2;;;
TIRDAD;8;;;
TIREJ;2;;;
TIRIAN;6;;;
TIRION;3;;;
TIRLOK;2;;;
TIRON;3;;;
TIRSBAEK;2;;;
TIRSO;4;;;
TIRSVAD;4;;;
TIRTH;3;;;
TIRTHA;6;;;
TIRUMALA;2;;;
TIRVAN;2;;;
TISHCO;2;;;
TISHK;5;;;
TISHKO;10;;;
TISINAT;2;;;
TISIR;2;;;
TISSE;3;;;
TISTOU;8;;;
TITA;5;;;
TITAL;4;;;
TITAN;16;;;
TITAS;22;;;
TITE;4;;;
TITI;5;;;
TITIAN;2;;;
TITIPONG;2;;;
TITIUS;3;;;
TITO;87;;;
TITON;2;;;
TITOO;3;;;
TITOS;5;;;
TITOUAN;3;;;
TITOV;3;;;
TITTE;3;;;
TITTU;2;;;
TITU;4;;;
TITUS;387;;;
TITZE;3;;;
TIUS;3;;;
TIVADAR;13;;;
TIVAN;2;;;
TIVAR;4;;;
TIVAS;3;;;
TIVE;2;;;
TIVER;4;;;
TIWAZ;6;;;
TIYA;3;;;
TIYAM;10;;;
TIZIAN;8;;;
TIZIANO;25;;;
TIÉN;2;;;
TIÊN;3;;;
TJ;4;;;
TJABO;16;;;
TJADE;2;;;
TJALLE;10;;;
TJALLING;2;;;
TJALVE;26;;;
TJARD;2;;;
TJARK;5;;;
TJATTE;3;;;
TJAVO;2;;;
TJEERD;10;;;
TJELL;3;;;
TJELLVAR;6;;;
TJELVAR;64;;;
TJENO;5;;;
TJERK;12;;;
TJERNA;5;;;
TJET;3;;;
TJIBBE;2;;;
TJING;2;;;
TJITSE;3;;;
TJOAN;2;;;
TJODOLF;2;;;
TJODRIK;2;;;
TJOFFE;2;;;
TJOLLE;2;;;
TJOLLI;2;;;
TJOPPE;5;;;
TJORBEN;2;;;
TJORGE;2;;;
TJORKA;3;;;
TJURKA;6;;;
TJÖRVI;3;;;
TKABO;3;;;
TKIE;2;;;
TKUE;5;;;
TLING;2;;;
TLUANG;5;;;
TNSAEW;4;;;
TNSIAW;3;;;
TNSIEW;2;;;
TO;39;;;
TOADER;8;;;
TOAI;2;;;
TOAMA;4;;;
TOAMMA;2;;;
TOAN;57;;;
TOANA;4;;;
TOASIN;2;;;
TOB;3;;;
TOBA;2;;;
TOBAGO;2;;;
TOBBA;4;;;
TOBBE;116;;;
TOBBESSON;2;;;
TOBE;8;;;
